,Count,Name,Company ID,Last Modified Date,Total Revenue,Postal Code,Last Touch Converting Campaign,First Touch Converting Campaign,Recent Deal Close Date,Number of Pageviews,Number of Employees,Time of Last Session,Time of First Session,Close Date,Associated Deals,Last Logged Call Date,Recent Deal Amount,Number of times contacted,First Conversion Date,Last Open Task Date,First Deal Created Date,Number of Form Submissions,Create Date,Month Create Date,Date of last meeting booked in meetings tool,Number of Sessions,Last Sales Activity Date,Last Activity Date,Next Activity Date,Owner Assigned Date,Total Money Raised,Associated Contacts,Recent Conversion Date,Original Source Data 2,Last Booked Meeting Date,Last Contacted,First Contact Create Date,Time Last Seen,Time First Seen,Year Founded,Days to Close,Annual Revenue,Number of open deals,Time Zone,,,,,,
4417,1,Northern Trust Corporation,4452568767,10/20/2020 12:25,,55402,TOFU,TOFU,,12,10000,9/8/2020 19:38,9/8/2020 18:07,,,,,,9/8/2020 18:47,,,2,9/8/2020,20-Sep,,3,,,,,,1,9/8/2020 18:48,GOOGLE,,,9/8/2020 18:47,9/8/2020 19:38,9/8/2020 18:07,1889,,1000000000,,,,,,,,
4416,1,Parsons,4430773835,10/20/2020 4:28,,20120,,,,0,10000,,,,,,,,,,,,9/2/2020,20-Sep,,0,,,,9/2/2020 13:31,,1,,CRM_UI,,,9/2/2020 13:28,,9/2/2020 13:28,1944,,1000000000,,,,,,,,
1508,1,DISYS,4355362017,11/20/2020 9:35,,22102,,,,0,10000,,,,,,,,,,,,8/18/2020,20-Aug,,0,,,,8/18/2020 18:49,"$20,000 ",1,,5220410,,,3/13/2019 14:36,,3/13/2019 14:36,1994,,1000000000,,-5,,,,,,
1502,1,Prestige Employee,4284526259,9/21/2020 7:41,,11747,,,,0,10000,,,,,,,0,,,,,8/6/2020,20-Aug,,0,,8/6/2020 14:23,,8/6/2020 13:49,,1,,9251990,,,5/13/2020 10:45,,5/13/2020 10:45,1998,,1000000000,,-5,,,,,,
1501,1,Paychex,4284517226,8/6/2020 13:57,,14625,,,,0,10000,,,,,,,0,,,,,8/6/2020,20-Aug,,0,,8/6/2020 13:57,,8/6/2020 13:51,,1,,10401688,,,8/6/2020 13:49,,8/6/2020 13:49,1971,,1000000000,,-5,,,,,,
1495,1,Wiley,4242122783,10/20/2020 5:03,,7030,,,,0,10000,,,,,,,1,,,,,7/30/2020,20-Jul,,0,,7/30/2020 11:11,,7/30/2020 11:01,,0,,CRM_UI,,7/30/2020 11:11,7/30/2020 11:01,,7/30/2020 11:01,1807,,1000000000,,-5,,,,,,
127,1,Delta Galil Industries LTD,4231585910,8/20/2020 12:24,,10016,,,,0,10000,,,,,,,1,,,,,7/28/2020,20-Jul,,0,7/28/2020 16:48,7/28/2020 16:22,,7/28/2020 16:17,,1,,CRM_UI,,7/28/2020 16:22,7/28/2020 16:17,,7/28/2020 16:17,1975,,1000000000,,2,,,,,,
1481,1,Fordham University,4170017941,11/13/2020 14:50,,10458,,,,0,10000,7/15/2020 10:07,7/15/2020 10:07,,,,,,7/15/2020 10:13,,,2,7/15/2020,20-Jul,,0,7/15/2020 10:14,,,,,1,7/15/2020 10:14,11840632,,,11/13/2020 14:50,7/15/2020 10:14,11/13/2020 14:50,1841,,1000000000,,-5,,,,,,
2441,1,"Alcon, Inc.",4091464561,9/30/2020 3:33,,76134,,,,0,10000,,,,,,,,,,,,7/1/2020,20-Jul,,0,,,,,,0,,25200,,,7/1/2020 5:03,,7/1/2020 5:03,1945,,1000000000,,-6,,,,,,
1471,1,Orbital ATK,4071933342,10/22/2020 21:40,,22042,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1994,,1000000000,,-5,,,,,,
1470,1,DynCorp International LLC,4071933341,10/28/2020 1:14,,22102,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,5,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1946,,1000000000,,-5,,,,,,
2437,1,KBR,4071933336,10/22/2020 19:18,,77002,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1901,,1000000000,,-6,,,,,,
1464,1,Salient CRGT,4071933329,6/26/2020 12:06,,22033,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,2015,,1000000000,,-5,,,,,,
3809,1,"JT3, LLC",4071933327,10/13/2020 20:52,,89119,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,2000,,1000000000,,-8,,,,,,
1460,1,Consistent With The Contractor‰Ûªs Legal Duty To Furnish Information,4071933324,11/5/2020 9:34,,32919,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1926,,1000000000,,-5,,,,,,
4401,1,Worley,4071933322,11/17/2020 11:25,,77072,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1971,,1000000000,,,,,,,,
2435,1,"KBR, Inc.",4071933319,10/14/2020 5:31,,77002,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1901,,1000000000,,-6,,,,,,
2689,1,Maxar Technologies Inc.,4071923845,10/21/2020 16:26,,80234,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1969,,1000000000,,-7,,,,,,
1444,1,SAIC,4071923827,10/30/2020 8:53,,20190,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$22,100,000 ",15,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,2013,,1000000000,,-5,,,,,,
1441,1,Textron Systems,4071914576,10/19/2020 23:36,,2903,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1955,,1000000000,,-5,,,,,,
1431,1,Johns Hopkins University Applied Physics Laboratory,4071914565,10/22/2020 19:18,,20723,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1942,,1000000000,,-5,,,,,,
1425,1,ManTech International Corporation,4071914556,8/21/2020 21:12,,20171,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1968,,1000000000,,-5,,,,,,
1424,1,Textron Inc.,4071914555,11/8/2020 3:59,,2903,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1935,,1000000000,,-5,,,,,,
38,1,BAE Systems,4071914552,11/9/2020 15:04,,SW1Y 5AD,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$84,800,000 ",4,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1999,,1000000000,,0,,,,,,
1423,1,Serco Inc.,4071914549,10/29/2020 16:02,,20170,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1929,,1000000000,,-5,,,,,,
2424,1,"Sedgwick Claims Management Services, Inc.",4071899532,8/12/2020 21:08,,38125,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$500,000,000 ",2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1969,,1000000000,,-6,,,,,,
2423,1,Boeing,4071899531,6/26/2020 12:06,,60606,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1916,,1000000000,,-6,,,,,,
1407,1,Battelle,4071899530,10/23/2020 15:40,,43201,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1929,,1000000000,,-5,,,,,,
2684,1,CH2M,4071899523,11/23/2020 18:17,,80112,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$300,000,000 ",1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1946,,1000000000,,-7,,,,,,
1398,1,"General Dynamics Information Technology, Inc",4071893739,9/20/2020 5:07,,22042,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1982,,1000000000,,-5,,,,,,
2421,1,Sargent & Lundy,4071893738,10/24/2020 1:03,,60603,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1891,,1000000000,,-6,,,,,,
1394,1,BWX Technologies,4071893731,10/23/2020 1:06,,24504,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1867,,1000000000,,-5,,,,,,
3798,1,Sierra Nevada Corporation,4071893723,10/20/2020 15:57,,89434,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,4,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1963,,1000000000,,-8,,,,,,
1387,1,General Dynamics,4071893718,9/22/2020 4:00,,22042,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$84,900,000 ",2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1952,,1000000000,,-5,,,,,,
4393,1,Jacobs,4071893709,10/21/2020 7:17,,35205,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,7,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1947,,1000000000,,,,,,,,
3795,1,Lawrence Livermore National Laboratory,4071870640,11/30/2020 6:36,,94550,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$11,400,000 ",0,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1952,,1000000000,,-8,,,,,,
2416,1,KBR,4071870637,6/26/2020 12:06,,77002,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$473,300,000 ",2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1901,,1000000000,,-6,,,,,,
1368,1,Engility Corporation,4071870632,10/15/2020 1:52,,20151,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,2012,,1000000000,,-5,,,,,,
1366,1,Engility Corporation,4071870629,11/7/2020 15:01,,20151,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1969,,1000000000,,-5,,,,,,
2680,1,Sandia National Laboratories,4071870626,6/26/2020 12:06,,87185,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$200,000 ",2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1948,,1000000000,,-7,,,,,,
2415,1,Boeing,4071870622,7/2/2020 11:54,,60606,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,21,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1916,,1000000000,,-6,,,,,,
3794,1,Tetra Tech,4071870621,10/22/2020 17:56,,91107,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,5,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1966,,1000000000,,-8,,,,,,
2679,1,Ball Corporation,4071870619,8/24/2020 3:01,,80021,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1880,,1000000000,,-7,,,,,,
3997,1,Chenega Corporation,4071870618,6/26/2020 12:06,,99503,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,5,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1974,,1000000000,,-9,,,,,,
2414,1,"Navigant Consulting, Inc.",4071870616,10/24/2020 12:23,,60606,,,,0,10000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$8,800,000 ",3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1996,,1000000000,,-6,,,,,,
3791,1,wbgames,4047986373,9/21/2020 5:29,,91522,,,,0,10000,,,,,,,2,,,,,6/22/2020,20-Jun,,0,,6/22/2020 15:56,,6/22/2020 15:18,,0,,CRM_UI,,6/22/2020 15:56,6/22/2020 15:18,,6/22/2020 15:18,1923,,1000000000,,-8,,,,,,
2412,1,"Jones Lang LaSalle, IP, Inc.",4030797031,10/31/2020 6:14,,60601,,,,0,10000,,,,,,,0,,,,,6/18/2020,20-Jun,,0,,7/22/2020 12:00,,6/18/2020 14:35,,1,,CRM_UI,,,6/18/2020 14:35,,6/18/2020 14:35,1997,,1000000000,,-6,,,,,,
1350,1,"Option Care Enterprises, Inc.",4030662389,9/24/2020 12:49,,6484,,,,0,10000,,,,,,,,,,,,6/18/2020,20-Jun,,0,,,,6/18/2020 14:00,,0,,CRM_UI,,,6/18/2020 14:00,,6/18/2020 14:00,1979,,1000000000,,-5,,,,,,
2410,1,Uline,4029020069,10/20/2020 9:06,,53158,,,,0,10000,,,,,,,3,,1/5/2021 9:00,,,6/18/2020,20-Jun,,0,9/11/2020 11:30,9/11/2020 11:12,1/5/2021 9:00,6/18/2020 12:47,,1,,CRM_UI,,9/11/2020 11:12,6/18/2020 12:47,,6/18/2020 12:47,1980,,1000000000,,-6,,,,,,
1349,1,CACI International,4028995513,10/22/2020 19:59,,22201,,,,0,10000,,,,,,,1,,,,,6/18/2020,20-Jun,,0,,6/18/2020 12:41,,6/18/2020 12:37,,11,,CRM_UI,,6/18/2020 12:41,6/18/2020 12:37,,6/18/2020 12:37,1962,,1000000000,,-5,,,,,,
1348,1,CIGNA,4028446699,8/20/2020 12:24,,6002,,,,0,10000,,,,,,,1,,,,,6/18/2020,20-Jun,,0,,6/18/2020 11:11,,6/18/2020 11:03,,1,,CRM_UI,,6/18/2020 11:11,6/18/2020 11:03,,6/18/2020 11:03,2018,,1000000000,,-5,,,,,,
1345,1,L Brands,3990990416,10/1/2020 13:27,,43230,,,,0,10000,,,,,,,0,,1/12/2021 9:00,,,6/11/2020,20-Jun,,0,,6/11/2020 14:46,1/12/2021 9:00,6/11/2020 14:46,,1,,CRM_UI,,,6/11/2020 14:46,,6/11/2020 14:46,1963,,1000000000,,-5,,,,,,
37,1,Keywords Studios,3984385724,10/20/2020 4:19,,,,,,0,10000,,,,,,,2,,,,,6/10/2020,20-Jun,,0,6/10/2020 19:07,7/22/2020 14:45,,6/10/2020 12:41,,2,,CRM_UI,,7/22/2020 14:45,6/10/2020 12:41,,6/10/2020 12:41,2013,,1000000000,,0,,,,,,
1340,1,Georgetown University,3963021264,11/23/2020 10:39,,20057,,,,1,10000,6/4/2020 18:56,6/4/2020 18:56,,,,,,6/4/2020 18:57,,,1,6/4/2020,20-Jun,,1,,,,,,1,6/4/2020 18:57,GOOGLE,,,6/4/2020 18:57,6/4/2020 18:56,6/4/2020 18:56,1789,,1000000000,,-5,,,,,,
3782,1,Hoag,3960378943,10/20/2020 9:07,,92658,,,,0,10000,,,,,,,,,,,,6/4/2020,20-Jun,,0,,,,6/4/2020 10:40,,1,,CRM_UI,,,6/4/2020 10:40,,6/4/2020 10:40,1952,,1000000000,,-8,,,,,,
3781,1,SpaceX,3956558253,9/21/2020 4:42,,90250,,,,0,10000,,,,,,,,,,,,6/3/2020,20-Jun,,0,,,,6/3/2020 15:47,"$1,200,000,000 ",1,,CRM_UI,,,6/3/2020 15:47,,6/3/2020 15:47,2002,,1000000000,,-8,,,,,,
3780,1,Epson,3956484365,8/20/2020 12:24,,90806,,,,0,10000,,,,,,,,,,,,6/3/2020,20-Jun,,0,,,,6/3/2020 15:41,,1,,CRM_UI,,,6/3/2020 15:41,,6/3/2020 15:41,1975,,1000000000,,-8,,,,,,
3778,1,Keysight Technologies Inc.,3921294589,9/2/2020 16:26,,95403,,,,0,10000,,,,,,,,,,,,5/27/2020,20-May,,0,,,,5/27/2020 16:08,,1,,9438207,,,5/27/2020 16:06,,5/27/2020 16:06,2014,,1000000000,,-8,,,,,,
4378,1,Accenture,3921283533,10/19/2020 22:37,,12210,,,,0,10000,,,,,,,,,,,,5/27/2020,20-May,,0,,,,5/27/2020 16:08,,1,,9438207,,,5/27/2020 16:06,,5/27/2020 16:06,1989,,1000000000,,,,,,,,
4365,1,Brookfield Asset Management Inc,3866212969,9/23/2020 23:06,,10281,,,,0,10000,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 18:52,,1,,9260352,,,5/13/2020 18:47,,5/13/2020 18:47,1899,,1000000000,0,,,,,,,
1244,1,Jefferies,3866212962,10/20/2020 4:31,,10022,,,,0,10000,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 18:52,,1,,9260352,,,5/13/2020 18:47,,5/13/2020 18:47,1962,,1000000000,0,-5,,,,,,
1220,1,Oasis Outsourcing,3864180092,8/20/2020 12:24,,33411,,,,0,10000,,,,,,,0,,,,,5/13/2020,20-May,,0,,8/6/2020 13:57,,5/13/2020 11:53,,2,,9253414,,,5/13/2020 11:52,,5/13/2020 11:52,1996,,1000000000,0,-5,,,,,,
1216,1,Ultimate Software,3864095040,10/24/2020 0:08,,33326,,,,0,10000,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 11:15,"$19,100,000 ",1,,9252610,,,5/13/2020 11:14,,5/13/2020 11:14,1990,,1000000000,0,-5,,,,,,
2345,1,"Ceridian HCM, Inc.",3864080524,10/30/2020 7:40,,55425,,,,0,10000,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 11:15,"$150,000,000 ",1,,9252610,,,5/13/2020 11:14,,5/13/2020 11:14,1992,,1000000000,0,-6,,,,,,
1213,1,ADP,3864080523,5/29/2020 10:44,,7068,,,,0,10000,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 11:15,"$2,000,000 ",1,,9252610,,,5/13/2020 11:14,,5/13/2020 11:14,1949,,1000000000,0,-5,,,,,,
1209,1,University of Rochester,3864054030,5/29/2020 11:13,,14627,,,,0,10000,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 11:15,"$3,700,000 ",1,,9252610,,,5/13/2020 11:14,,5/13/2020 11:14,1850,,1000000000,0,-5,,,,,,
2666,1,"Resource Management, Inc.",3864048019,10/16/2020 2:01,,84101,,,,0,10000,,,,,,,0,,,,,5/13/2020,20-May,,0,,8/6/2020 14:24,,5/13/2020 10:46,,2,,9251990,,,5/13/2020 10:45,,5/13/2020 10:45,1992,,1000000000,0,-7,,,,,,
2319,1,Grant Thornton LLP,3861888078,5/29/2020 11:13,,60601,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1980,,1000000000,0,-6,,,,,,
1159,1,Verizon Communications Inc.,3861888074,10/13/2020 18:58,,10007,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,2000,,1000000000,0,-5,,,,,,
3709,1,Chiron,3861875151,10/31/2020 9:26,,94608,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1981,,1000000000,0,-8,,,,,,
1154,1,Deloitte,3861875147,11/9/2020 15:04,,10112,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,6,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1895,,1000000000,0,-5,,,,,,
1151,1,E*TRADE,3861875136,10/31/2020 15:55,,10020,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1982,,1000000000,0,-5,,,,,,
2661,1,Republic Services,3861875129,11/13/2020 14:50,,85054,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,2,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1998,,1000000000,0,-7,,,,,,
1146,1,NYU college,3861859824,10/19/2020 11:25,,10012,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1831,,1000000000,0,-5,,,,,,
4334,1,COVERIS,3861859820,10/12/2020 15:36,,60631,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,2013,,1000000000,0,,,,,,,
3697,1,DSV,3861859813,10/30/2020 9:59,,90802,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,1,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1976,,1000000000,0,-8,,,,,,
3688,1,gapinc,3861758359,7/29/2020 8:49,,94105,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1969,,1000000000,0,-8,,,,,,
2309,1,Sabre,3861758349,9/20/2020 14:53,,76092,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,"$645,500,000 ",0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1964,,1000000000,0,-6,,,,,,
1126,1,Team Health Inc.,3860103759,11/15/2020 11:26,,37919,,,,0,10000,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 12:11,,1,,9236428,,,5/12/2020 12:10,,5/12/2020 12:10,1979,,1000000000,0,-5,,,,,,
1122,1,Ingersoll Rand,3853479028,8/20/2020 12:24,,28036,,,,0,10000,,,,,,,,,,,,5/8/2020,20-May,,0,,,,5/8/2020 18:32,,1,,9197471,,,5/8/2020 18:31,,5/8/2020 18:31,1859,,1000000000,0,-5,,,,,,
1119,1,Stony Brook University,3829712001,11/8/2020 14:25,,11794,,,,4,10000,5/4/2020 21:56,5/4/2020 21:56,,,,,,5/4/2020 21:59,,,1,5/4/2020,20-May,,1,5/4/2020 22:00,,,,,1,5/4/2020 21:59,GOOGLE,,,5/4/2020 21:59,5/4/2020 22:00,5/4/2020 21:56,1957,,1000000000,0,-5,,,,,,
2297,1,Pizza Hut,3822793400,8/18/2020 10:20,,75024,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,,,1,,9089267,,,4/30/2020 16:08,,4/30/2020 16:08,1958,,1000000000,0,-6,,,,,,
1117,1,"Publix Super Markets, Inc.",3797199188,10/18/2020 5:17,,33811,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,4,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1930,,1000000000,0,-5,,,,,,
1115,1,Allied Universal,3797195231,10/30/2020 12:31,,58361,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,10,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1957,,1000000000,0,-5,,,,,,
2291,1,ACE HARDWARE CORPORATION,3797195229,10/20/2020 9:07,,60523,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,5,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1924,,1000000000,0,-6,,,,,,
1113,1,Big Lots,3797195225,11/8/2020 9:18,,43081,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,6,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1967,,1000000000,0,-5,,,,,,
1112,1,Liberty Mutual Insurance,3797131516,10/20/2020 15:47,,2116,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,6,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1912,,1000000000,0,-5,,,,,,
2281,1,Sitel,3797131508,11/7/2020 6:34,,37203,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,5,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1985,,1000000000,0,-6,,,,,,
1110,1,Lowes,3797131507,11/9/2020 15:04,,28117,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,7,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1946,,1000000000,0,-5,,,,,,
1108,1,Dollar Tree,3797126354,10/14/2020 0:10,,23320,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,6,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1986,,1000000000,0,-5,,,,,,
2279,1,Ingram Barge Company,3797126352,8/20/2020 12:24,,37205,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,6,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1946,,1000000000,0,-6,,,,,,
2277,1,7-Eleven,3797126349,10/26/2020 8:07,,75063,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,4,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1927,,1000000000,0,-6,,,,,,
1106,1,Papa John's Pizza,3797121346,10/19/2020 0:12,,40269,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,2,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1984,,1000000000,0,-5,,,,,,
2276,1,walgreens,3797121342,8/20/2020 12:24,,60015,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,4,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1901,,1000000000,0,-6,,,,,,
1105,1,Dominos,3797121341,9/27/2020 13:56,,48105,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,7,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1960,,1000000000,0,-5,,,,,,
1104,1,Fidelity,3797121338,10/20/2020 3:17,,2210,,,,0,10000,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,8,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1946,,1000000000,0,-5,,,,,,
